,Opentime,Parkinfo,cost_level,Product_evaluation,Environment_evaluation,Service_evaluation,latitude,longitude,District,Area,Shopid,total_shop,clothes_and_shoes,food,entertainment,makeup,shopping,digital,other,group_purchase,comment,checkins,popular,MetroStation
1089,10,0,3,0,0,0,31.22927,121.49071,15,17,24988451,0,0,0,0,0,0,0,0,0,1,0,0,1
1090,9,0,3,0,0,0,31.23071,121.47292,15,11,24992399,0,0,0,0,0,0,0,0,0,0,0,0,1
1091,13,0,3,0,0,0,31.18186,121.37141,12,17,24993352,0,0,0,0,0,0,0,0,0,1,0,0,0
1092,13,0,3,0,0,0,0,0,17,17,24996860,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,12,0,3,0,0,0,0,0,2,17,24997910,0,0,0,0,0,0,0,0,0,5,0,0,0
1094,11,0,3,0,0,0,0,0,15,17,25009212,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,0,0,2,7,0,7,31.14295,121.09469,8,17,25041916,0,0,0,0,0,0,0,0,0,3,0,0,0
1111,14,0,1,0,0,0,31.23303,121.47121,15,11,26230949,0,0,0,0,0,0,0,0,0,21,0,0,1
1112,12,0,3,0,0,0,31.24368,121.46851,3,17,26233861,0,0,0,0,0,0,0,0,0,1,0,0,1
1117,12,0,3,0,0,0,31.34448,121.37252,2,17,26945570,0,0,0,0,0,0,0,0,0,10,1,0,1
1118,17,0,3,6.9,6.9,6.9,31.13977,121.36122,12,17,26945792,0,0,0,0,0,0,0,0,0,1,0,0,0
1119,15,0,3,0,0,0,31.36583,121.42844,2,17,26962060,0,0,0,0,0,0,0,0,0,0,0,0,1
1121,12,0,3,0,0,0,31.14716,121.31733,17,17,26977084,8,1,4,1,0,0,0,2,1,0,0,0,0
1122,2,0,1,0,0,0,31.21258,121.39234,5,17,26986339,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,6,0,2,0,7.9,7.9,31.33862,121.59276,6,17,26987470,0,0,0,0,0,0,0,0,0,14,4,0,1
1124,16,0,2,0,0,0,0,0,7,17,26989075,0,0,0,0,0,0,0,0,0,1,0,0,0
1126,10,1,2,0,8,8,31.21714,121.45413,7,17,27035029,0,0,0,0,0,0,0,0,0,10,0,0,1
1127,10,0,3,0,0,0,31.23381,121.48051,15,17,27108901,0,0,0,0,0,0,0,0,0,0,0,0,1
1128,9,0,2,0,0,0,0,0,7,1,27110712,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,14,0,3,0,0,0,30.95676,121.31564,17,17,27129812,0,0,0,0,0,0,0,0,0,2,0,0,0
1130,12,0,3,0,0,0,0,0,17,17,27132794,0,0,0,0,0,0,0,0,0,9,0,0,0
1131,11,0,3,7,7,0,30.98947,121.50388,13,17,27137260,0,0,0,0,0,0,0,0,0,2,0,0,0
1132,12,1,1,8,7.9,0,31.27509,121.5434,16,17,27141305,42,0,23,1,1,0,0,17,12,43,22,1,1
1133,13,0,3,0,0,0,31.38323,121.25605,1,17,27174227,0,0,0,0,0,0,0,0,0,3,0,0,0
1134,14,0,2,0,0,0,31.26415,121.48522,9,17,27211050,0,0,0,0,0,0,0,0,0,1,0,0,0
1135,12,0,3,0,0,0,31.04959,121.2004,17,17,27218195,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,2,0,1,0,0,0,31.21484,121.31122,12,15,27220861,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,12,0,3,0,0,0,31.08208,121.50532,12,17,27231942,0,0,0,0,0,0,0,0,0,9,0,0,0
1138,12,0,3,0,0,0,31.17353,121.37218,12,17,27238493,0,0,0,0,0,0,0,0,0,29,0,0,1
1139,0,0,3,0,0,0,31.22326,121.44922,11,16,27241459,0,0,0,0,0,0,0,0,0,1,0,0,1
1140,12,0,1,0,0,0,31.17796,121.37337,12,17,27241460,33,1,9,11,0,0,0,12,4,4,0,0,1
1141,12,0,3,0,0,0,31.06209,121.30809,17,17,27241461,0,0,0,0,0,0,0,0,1,0,1,0,0
1142,2,0,1,0,0,0,31.21859,121.42082,5,6,27241462,0,0,0,0,0,0,0,0,0,1,0,0,1
1143,12,0,2,6.9,6.9,6.9,31.24797,121.39674,4,17,27241463,0,0,0,0,0,0,0,0,0,2,2,0,0
1144,11,0,3,0,0,0,30.88638,121.16994,14,17,27241464,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,11,0,3,0,0,0,30.91683,121.48523,13,17,27241465,20,1,2,2,0,1,0,14,1,1,2,0,0
1146,0,0,1,0,0,0,31.04639,121.75634,6,17,27241466,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,11,0,1,0,0,0,31.04644,121.75995,6,17,27241468,28,1,3,0,0,0,0,24,0,0,1,0,0
1148,14,0,1,0,0,0,31.13529,121.57879,6,17,27241469,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,14,0,3,0,0,0,31.03299,121.23533,17,17,27241470,11,0,1,1,1,0,0,8,0,0,0,0,1
1150,0,0,1,0,0,0,31.19684,121.67956,6,17,27241471,0,0,0,0,0,0,0,0,1,0,0,0,1
1151,15,0,2,0,0,0,30.89567,121.16142,8,17,27241472,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,12,0,3,0,0,0,31.27247,121.41434,2,17,27241473,50,3,13,2,2,4,2,24,8,4,2,0,0
1153,10,0,3,0,0,0,31.21606,121.45957,15,17,27241475,79,40,13,1,11,0,0,14,3,0,0,0,1
1154,10,0,3,0,0,0,31.33029,121.40705,2,17,27241477,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,12,0,3,0,0,6.9,31.1613,121.49124,6,17,27241478,42,0,19,8,0,0,0,15,10,10,4,0,1
1156,9,0,2,0,0,0,31.14983,121.11342,8,17,27241480,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,13,1,3,0,0,0,0,0,1,17,27247394,0,0,0,0,0,0,0,0,0,1,0,0,0
1158,24,0,3,0,0,0,31.09918,121.39374,12,17,27249404,0,0,0,0,0,0,0,0,0,1,0,0,0
1159,9,0,3,0,0,0,31.228,121.483,15,17,27252422,0,0,0,0,0,0,0,0,0,1,0,0,1
1161,16,0,2,0,0,0,31.10561,121.05365,8,17,27264829,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,13,0,3,0,0,0,0,0,1,17,27266975,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,12,0,1,0,0,0,31.11406,121.56816,6,17,27272331,0,0,0,0,0,0,0,0,0,1,0,0,0
1164,16,0,3,7,7,0,31.22771,121.49153,15,17,27284199,0,0,0,0,0,0,0,0,0,2,0,0,1
1165,11,0,1,0,0,0,31.20572,121.39667,5,17,27286413,0,0,0,0,0,0,0,0,0,1,0,0,0
1166,11,0,1,0,0,0,31.20934,121.42952,5,17,27302317,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,9,0,2,0,0,0,31.16885,121.27587,8,17,27308463,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,11,0,2,0,0,0,31.29879,121.47007,9,17,27315966,0,0,0,0,0,0,0,0,0,2,0,0,0
1169,12,0,3,0,0,0,31.31591,121.49366,2,17,27319376,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,12,0,3,0,0,0,31.23013,121.41293,4,17,27330149,0,0,0,0,0,0,0,0,0,0,0,0,1
1171,0,0,3,0,0,0,31.16114,121.34024,12,17,27336450,0,0,0,0,0,0,0,0,0,2,0,0,0
1173,13,0,3,0,0,0,0,0,12,17,27418220,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,12,0,1,0,0,0,0,0,6,17,27421287,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,11,0,1,0,0,0,0,0,6,17,27429036,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,9,0,3,0,0,0,31.03215,121.4206,12,17,27454729,0,0,0,0,0,0,0,0,0,1,0,0,0
1177,12,0,2,0,0,0,31.23219,121.37899,4,17,27469170,0,0,0,0,0,0,0,0,0,4,0,0,1
1178,10,0,3,0,0,0,31.27754,121.43923,3,17,27480961,0,0,0,0,0,0,0,0,0,2,0,0,0
1179,14,0,3,0,0,0,31.26963,121.44974,3,17,27511743,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,9,0,3,0,0,0,0,0,1,17,27515701,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,10,0,3,0,0,0,31.28163,121.44283,3,17,27524940,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,12,0,3,0,0,0,31.22887,121.45632,11,16,27525876,0,0,0,0,0,0,0,0,0,3,0,0,1
1183,12,0,1,0,0,7,31.10871,121.37693,12,17,27526814,0,0,0,0,0,0,0,0,0,11,0,0,0
1184,13,0,3,0,0,0,31.2824,121.43858,3,17,27544729,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,9,0,2,0,0,0,31.24664,121.49017,9,17,27546279,0,0,0,0,0,0,0,0,0,1,0,0,0
1190,13,0,3,0,0,0,31.17944,121.38433,12,13,28374216,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,12,0,3,0,0,0,31.27939,121.37115,4,17,28425893,0,0,0,0,0,0,0,0,0,1,0,0,0
1193,12,0,2,0,0,0,0,0,7,17,28597279,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,11,0,1,0,0,0,0,0,6,17,28611945,0,0,0,0,0,0,0,0,0,2,0,0,0
1195,8,0,1,0,0,0,31.19841,121.40299,5,17,28635958,0,0,0,0,0,0,0,0,0,1,0,0,1
1196,13,0,2,0,0,0,31.251,121.50588,9,17,28637108,0,0,0,0,0,0,0,0,0,1,0,0,1
1197,1,0,3,0,0,0,31.25735,121.34728,1,17,28638479,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,11,0,1,0,0,0,31.24872,121.56278,6,17,32305986,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,9,0,3,0,0,0,31.0883,121.27419,17,17,32306650,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,0,0,3,0,0,0,31.06101,121.32013,17,17,32307267,0,0,0,0,0,0,0,0,0,1,0,0,0
1222,11,0,2,9,8.9,8.9,31.03253,121.21441,17,17,32314424,0,0,0,0,0,0,0,0,0,28,0,0,0
1223,11,0,2,0,0,5.9,31.25631,121.43055,4,17,32329992,0,0,0,0,0,0,0,0,0,1,0,0,0
1224,2,0,1,0,0,0,31.20843,121.4171,5,17,32334856,0,0,0,0,0,0,0,0,0,0,0,0,1
1225,12,1,2,0,0,9,31.19244,121.31491,12,17,32337122,79,8,49,6,0,6,0,10,8,221,75,1,0
1226,14,0,1,0,0,0,31.20695,121.4073,5,17,32344160,0,0,0,0,0,0,0,0,0,21,0,0,0
1227,2,0,1,0,0,0,31.21179,121.40226,5,17,32344247,0,0,0,0,0,0,0,0,0,2,0,0,1
1228,12,0,3,0,0,0,31.20824,121.37099,5,17,32372192,0,0,0,0,0,0,0,0,0,14,0,0,0
1229,11,0,1,0,0,0,31.21852,121.41625,5,6,32386943,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,15,0,1,0,0,0,31.04486,121.75393,6,17,32387025,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,12,0,1,0,0,0,31.10746,121.38845,12,17,32391404,0,0,0,0,0,0,0,0,0,1,0,0,0
1232,13,0,3,0,0,0,31.06401,121.31724,17,17,32391768,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,14,0,3,0,0,0,31.3105,121.34994,2,17,32400383,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,14,0,3,0,0,0,31.26539,121.47566,9,17,32420231,0,0,0,0,0,0,0,0,0,3,0,0,0
1235,12,0,1,0,0,0,31.04486,121.75101,6,17,32423651,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,0,0,1,0,0,0,31.10274,121.76031,6,17,32426288,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,14,0,1,0,0,0,31.27012,121.591,6,2,32450485,0,0,0,0,0,0,0,0,0,0,0,0,1
1238,12,0,1,0,0,0,31.21772,121.47014,10,12,32455082,0,0,0,0,0,0,0,0,0,0,0,0,1
1239,12,0,3,0,0,0,31.01507,121.22033,17,17,32463580,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,10,0,3,0,0,0,31.23876,121.48451,15,17,32476057,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,16,0,2,0,0,0,31.19532,121.43835,7,1,32476913,0,0,0,0,0,0,0,0,0,0,0,0,1
1242,12,0,3,0,0,0,31.23877,121.48813,15,17,32478831,0,0,0,0,0,0,0,0,0,8,0,0,1
1243,12,0,3,0,0,0,31.13288,121.40257,12,17,32491963,0,0,0,0,0,0,0,0,0,3,0,0,1
1244,16,0,3,0,0,0,31.18476,121.42805,7,17,32498936,0,0,0,0,0,0,0,0,0,14,5,0,0
1245,10,0,1,0,0,0,31.04801,121.7493,6,17,32499039,0,0,0,0,0,0,0,0,0,2,0,0,0
1246,11,0,1,0,0,0,31.1982,121.69663,6,17,32503408,0,0,0,0,0,0,0,0,0,2,0,0,0
1247,14,0,1,0,0,0,31.2146,121.47442,10,17,32509595,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,0,0,1,0,0,0,30.87185,121.81962,6,17,32525505,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,12,0,1,0,0,0,31.1466,121.5073,6,17,32526985,0,0,0,0,0,0,0,0,0,0,0,0,1
1250,10,0,1,0,0,0,31.20744,121.47471,10,17,32530625,0,0,0,0,0,0,0,0,0,1,0,0,1
1251,12,1,2,0,9,0,31.22064,121.47875,10,17,32571316,29,0,21,4,0,0,0,4,4,111,34,1,0
1252,13,0,3,0,0,0,31.06363,121.38757,12,17,32577329,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,11,0,1,0,0,0,31.1067,121.76337,6,17,32579455,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,10,0,3,7.9,0,7.9,31.2016,121.58825,6,9,32586224,0,0,0,0,0,0,0,0,0,4,0,0,1
1255,11,0,1,0,0,0,31.22799,121.51858,6,4,32587447,0,0,0,0,0,0,0,0,0,1,0,0,1
1256,9,0,2,0,0,0,31.15264,121.13801,8,17,32594531,0,0,0,0,0,0,0,0,0,1,0,0,0
1257,15,0,3,0,0,0,31.3487,121.48909,2,17,32594587,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,16,1,2,0,0,0,31.18908,121.41968,7,17,32630768,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,24,0,3,0,0,0,31.17608,121.37712,12,13,32634374,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,3,0,1,0,0,0,31.19149,121.60687,6,9,32634396,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,16,0,2,0,0,0,31.2744,121.48188,9,17,32634676,0,0,0,0,0,0,0,0,0,0,0,0,1
1262,12,0,1,0,0,0,31.05586,121.7734,6,17,32634677,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,23,0,2,0,0,0,31.18814,121.11282,8,17,32634841,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,13,0,3,0,0,0,31.2835,121.44866,3,17,32635260,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,9,0,3,0,0,0,31.29021,121.3211,1,17,32641089,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,12,0,3,0,0,0,31.01252,121.41377,12,17,32643263,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,12,0,1,0,0,0,31.34198,121.59656,6,17,32643546,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,9,0,2,0,0,0,31.29073,121.43688,3,17,32644600,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,11,0,2,7,7,7,31.23325,121.37668,4,17,32647361,0,0,0,0,0,0,0,0,0,2,0,0,1
1270,14,0,3,0,0,0,31.3015,121.51592,16,7,32649439,0,0,0,0,0,0,0,0,0,1,0,0,1
1271,1,0,3,0,0,0,31.42494,121.41324,2,17,32659516,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,3,0,3,0,0,0,31.1651,121.34197,12,17,32668728,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,12,0,3,0,0,0,31.12709,121.21953,17,17,32684058,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,12,0,3,0,0,0,31.29875,121.45311,3,17,32684214,0,0,0,0,0,0,0,0,0,2,0,0,0
1275,11,0,1,0,0,0,31.22655,121.3536,5,17,32684871,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,9,0,3,0,0,0,30.98012,121.26968,17,17,32686176,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,10,0,3,0,0,0,31.24221,121.47607,3,17,32690122,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,10,0,3,0,0,0,31.24613,121.47668,3,17,32691567,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,12,0,3,0,0,0,31.26054,121.34127,1,17,32693817,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,10,0,3,0,0,0,31.22904,121.44832,11,3,32694210,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,12,0,3,0,0,0,31.29048,121.51527,16,7,32695193,0,0,0,0,0,0,0,0,0,0,0,0,1
1282,9,0,2,0,0,0,31.20019,121.43114,7,17,32695676,0,0,0,0,0,0,0,0,0,0,0,0,1
1284,12,0,1,0,0,0,31.16558,121.34222,12,17,32707704,0,0,0,0,0,0,0,0,0,3,0,0,0
1285,3,0,1,0,0,0,31.33178,121.59954,6,17,32713424,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,3,0,1,0,0,0,31.23588,121.71838,6,17,32713480,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,22,0,3,0,0,0,30.90486,121.64678,13,17,32713512,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,12,0,3,0,0,0,31.63657,121.41613,18,17,32713576,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,10,0,1,0,0,0,31.19889,121.48353,10,17,32713841,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,10,0,3,0,0,0,31.24567,121.45757,3,17,32714219,0,0,0,0,0,0,0,0,0,2,0,0,1
1291,13,0,3,0,0,0,31.03291,121.22083,17,17,32715181,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,13,0,3,0,0,0,31.09762,121.37749,12,5,32715971,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,11,0,3,0,0,0,31.2328,121.46942,15,11,32716293,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,1,0,3,0,0,0,31.32693,121.27336,1,17,32716773,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,3,0,1,0,0,0,31.23933,121.54667,6,17,32716889,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,16,0,2,0,0,0,31.24579,121.48942,9,17,32717540,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,12,0,3,0,0,0,31.23561,121.36898,4,17,32717988,0,0,0,0,0,0,0,0,0,0,0,0,1
1298,12,0,3,0,0,0,31.26099,121.34048,1,17,32718040,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,15,0,2,0,0,0,31.2002,121.17876,8,17,32718284,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,12,0,3,0,0,0,31.30559,121.45848,3,17,32719347,0,0,0,0,0,0,0,0,0,3,0,0,0
1301,9,0,2,0,0,0,31.16279,121.43985,7,17,32719524,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,2,0,1,0,0,0,31.23009,121.35565,5,17,32720678,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,11,0,3,0,0,0,31.2251,121.49172,15,17,32720714,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,22,0,3,0,0,0,30.83719,121.50593,13,17,32721473,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,16,0,2,0,0,0,31.2123,121.44994,7,17,32722051,0,0,0,0,0,0,0,0,0,0,0,0,1
1306,16,0,2,0,0,0,31.19784,121.43688,7,1,32722162,0,0,0,0,0,0,0,0,0,11,0,0,1
1307,17,0,3,0,0,0,31.17752,121.37482,12,13,32723541,0,0,0,0,0,0,0,0,0,0,0,0,1
1308,12,0,3,0,0,0,30.88635,121.17123,14,17,32723556,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,12,0,3,0,0,0,31.23819,121.43536,4,17,32723784,0,0,0,0,0,0,0,0,0,0,0,0,1
1310,11,0,3,0,0,0,31.22178,121.44495,11,3,32724059,0,0,0,0,0,0,0,0,0,0,0,0,1
1311,23,0,1,0,0,0,31.1199,121.5767,6,17,32724548,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,8,0,3,0,0,0,31.22924,121.49087,15,17,32725044,0,0,0,0,0,0,0,0,0,0,0,0,1
1313,12,0,3,0,0,0,30.74561,121.34222,14,17,32725352,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,12,0,3,0,0,0,31.31166,121.54067,16,17,32725910,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,24,0,3,0,0,0,31.10234,121.42667,12,17,32726113,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,24,0,3,0,0,0,31.21548,121.28203,12,17,32726176,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,12,0,3,0,0,0,31.29577,121.16335,1,17,32726210,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,11,0,3,0,0,0,31.22151,121.48947,15,17,32726571,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,3,0,1,0,0,0,31.25906,121.5624,6,17,32726896,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,12,0,1,0,0,0,31.25472,121.55537,6,17,32726900,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,15,0,3,0,0,0,30.95319,121.39271,13,17,32726910,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,13,0,3,0,0,0,31.00391,121.23989,17,17,32726919,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,23,0,2,0,0,0,31.17127,121.10201,8,17,32727383,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,11,0,2,0,0,0,31.24671,121.48522,9,17,32728344,0,0,0,0,0,0,0,0,0,0,0,0,1
1325,5,0,1,0,0,0,31.28039,121.59857,6,2,32728352,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,9,0,3,0,0,0,31.09655,121.27521,17,17,32728353,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,12,0,3,0,0,0,31.10026,121.35762,17,17,32728645,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,14,0,2,0,0,0,31.258,121.48279,9,17,32728991,0,0,0,0,0,0,0,0,0,1,0,0,1
1329,11,0,1,0,0,0,30.92771,121.86717,6,17,32729147,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,16,0,2,0,0,0,31.25499,121.48512,9,17,32729250,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,16,0,2,0,0,0,31.19247,121.44188,7,1,32729818,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,12,0,3,0,0,0,31.25804,121.39186,4,17,32731176,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,1,0,3,0,0,0,31.27159,121.29922,1,17,32732275,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,10,0,3,0,0,0,31.21852,121.43769,11,3,32732756,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,15,0,2,0,0,0,31.15933,121.11481,8,17,32733297,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,22,0,3,0,0,0,31.01302,121.20859,17,17,32733458,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,14,0,3,0,0,0,31.37676,121.43488,2,17,32733764,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,12,0,3,0,0,0,31.30824,121.51077,16,7,32734452,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,23,0,3,0,0,0,31.26767,121.40498,4,17,32734632,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,15,0,2,0,0,0,31.15579,121.12325,8,17,32750477,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,12,0,3,0,0,0,31.23526,121.48451,15,17,32758878,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,14,0,2,0,0,0,31.01622,121.19876,17,17,32759871,0,0,0,0,0,0,0,0,0,5,0,0,0
1343,9,0,3,0,0,0,31.26911,121.2916,1,17,32786095,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,14,0,3,0,0,0,31.29011,121.42768,3,17,32793939,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,14,0,3,0,0,0,31.24765,121.45181,3,17,32798182,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,3,0,3,0,0,0,31.35604,121.3803,2,17,32799421,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,9,0,3,0,0,0,31.22945,121.48767,15,17,32800715,0,0,0,0,0,0,0,0,0,1,0,0,0
1348,0,0,1,0,0,0,31.0009,121.752,6,17,32801114,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,3,0,0,0,31.28199,121.16463,1,17,32801713,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,14,0,1,0,0,0,31.25559,121.61961,6,17,32804624,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,3,0,0,0,31.10035,121.41231,12,17,32807808,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,24,0,1,0,0,0,31.20578,121.4673,10,17,32817279,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,15,0,3,0,0,0,30.84445,121.50822,13,17,32818790,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,9,0,2,0,0,0,31.16276,121.1531,8,17,32821083,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,23,0,2,0,0,0,31.11197,121.08997,8,17,32827219,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,11,0,3,0,0,0,30.88607,121.16944,14,17,32828812,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,2,0,1,6.9,6.9,6.9,31.20994,121.42899,5,17,32831134,0,0,0,0,0,0,0,0,0,1,0,0,0
1358,13,0,3,0,0,0,31.08345,121.2795,17,17,32835932,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,16,0,2,0,0,0,31.19235,121.46783,7,17,32836055,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,12,0,3,0,0,0,31.06134,121.32022,17,17,32846275,0,0,0,0,0,0,0,0,0,1,0,0,0
1361,14,0,3,0,0,0,31.03342,121.13584,17,17,32856677,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,12,0,1,6.9,6.9,0,31.20838,121.52066,6,17,32856985,0,0,0,0,0,0,0,0,0,2,0,0,0
1363,11,0,1,0,0,0,31.14218,121.48907,6,17,32871903,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,9,0,3,0,0,0,31.22339,121.34556,5,17,32872193,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,9,0,2,0,0,0,31.17581,121.30757,8,17,33502056,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,3,0,1,0,0,0,31.22759,121.52509,6,4,33508419,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,9,0,3,0,0,0,31.23237,121.47786,15,11,33510178,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,3,0,1,0,0,0,31.12935,121.53544,6,17,33577140,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,9,0,3,0,0,0,31.00393,121.21581,17,17,33597624,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,11,0,2,0,0,0,31.23282,121.38116,4,17,33597857,0,0,0,0,0,0,0,0,0,6,0,0,0
1375,11,0,1,0,0,0,31.22862,121.51957,6,4,33598706,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,12,0,2,0,0,9,31.22757,121.52534,6,17,33599067,0,0,0,0,0,0,0,0,0,45,0,0,0
1381,24,0,3,0,0,0,31.23071,121.47292,15,11,34137737,0,0,0,0,0,0,0,0,0,1,0,0,0
1382,10,0,2,0,7,7,31.03259,121.21413,17,17,34410304,0,0,0,0,0,0,0,0,0,3,0,0,0
